%time,field.header.seq,field.header.stamp,field.header.frame_id,field.sentence,UTC,longitude,latitude,altitude,,,,,,,,,,,,,,,,,
1684310326027845728,7286,1684310326027517080,gps,$KSXT,20230517080642.75,114.20852895,22.68993092,57.6161,294.65,4.97,349.88,1.037,,3,3,24,22,6.510,7.293,0.235,-0.182,1.021,-0.360,,*35
1684310326077884288,7287,1684310326077560901,gps,$KSXT,20230517080642.80,114.20852892,22.68993097,57.6126,295.96,3.57,358.50,0.878,,3,3,23,22,6.506,7.299,0.231,-0.023,0.878,-0.173,,*3E
1684310326128202016,7288,1684310326127794742,gps,$KSXT,20230517080642.85,114.20852888,22.68993101,57.6177,295.75,0.77,19.47,0.626,,3,3,22,21,6.502,7.303,0.236,0.209,0.591,0.381,,*0F
1684310326175721856,7289,1684310326175298929,gps,$KSXT,20230517080642.90,114.20852891,22.68993102,57.6156,296.46,0.66,45.70,0.449,,3,3,22,21,6.505,7.305,0.234,0.321,0.314,0.636,,*0C
1684310326228156064,7290,1684310326227793216,gps,$KSXT,20230517080642.95,114.20852883,22.68993106,57.6055,296.72,0.28,69.15,0.371,,3,3,22,21,6.498,7.309,0.224,0.346,0.132,0.559,,*05
1684310326281871712,7291,1684310326281467437,gps,$KSXT,20230517080643.00,114.20852885,22.68993110,57.6068,297.57,3.54,85.49,0.354,,3,3,21,21,6.499,7.313,0.225,0.353,0.028,0.530,,*0C
1684310326329119872,7292,1684310326328733682,gps,$KSXT,20230517080643.05,114.20852883,22.68993116,57.6085,297.30,-1.38,75.31,0.446,,3,3,21,21,6.497,7.320,0.227,0.431,0.113,0.513,,*2D
1684310326378737600,7293,1684310326376336097,gps,$KSXT,20230517080643.10,114.20852882,22.68993125,57.6014,297.44,-0.13,55.24,0.553,,3,3,21,21,6.497,7.330,0.220,0.454,0.315,0.207,,*2B
1684310326431091392,7294,1684310326430662631,gps,$KSXT,20230517080643.15,114.20852862,22.68993159,57.6136,298.97,3.13,36.38,0.814,,3,3,20,20,6.476,7.368,0.232,0.483,0.655,0.787,,*04
1684310326481036192,7295,1684310326480722665,gps,$KSXT,20230517080643.20,114.20852890,22.68993152,57.6502,298.12,-0.50,40.13,1.378,,3,3,20,22,6.505,7.360,0.269,0.888,1.054,1.262,,*24
1684310326527961248,7296,1684310326527567148,gps,$KSXT,20230517080643.25,114.20852887,22.68993175,57.6616,298.61,1.96,21.08,1.663,,3,3,20,21,6.501,7.386,0.280,0.598,1.552,1.185,,*09
1684310326578395680,7297,1684310326578057289,gps,$KSXT,20230517080643.30,114.20852882,22.68993197,57.6663,297.87,-0.07,19.83,1.914,,3,3,20,21,6.497,7.410,0.285,0.649,1.801,0.877,,*20
1684310326627725056,7298,1684310326627351522,gps,$KSXT,20230517080643.35,114.20852889,22.68993212,57.6579,298.04,2.80,16.00,1.873,,3,3,20,21,6.503,7.427,0.277,0.516,1.800,0.092,,*06
1684310326677633184,7299,1684310326677280187,gps,$KSXT,20230517080643.40,114.20852896,22.68993230,57.6574,298.15,3.60,13.49,1.757,,3,3,20,21,6.511,7.446,0.276,0.410,1.709,-0.784,,*20
1684310326728035872,7300,1684310326727671861,gps,$KSXT,20230517080643.45,114.20852904,22.68993246,57.6651,298.69,3.96,26.94,1.582,,3,3,20,20,6.518,7.464,0.284,0.717,1.410,-1.039,,*2E
1684310326777494720,7301,1684310326777162075,gps,$KSXT,20230517080643.50,114.20852922,22.68993259,57.6553,298.49,7.48,32.86,1.509,,3,3,20,20,6.537,7.478,0.274,0.819,1.267,-1.160,,*24
1684310326827978944,7302,1684310326827650547,gps,$KSXT,20230517080643.55,114.20852945,22.68993275,57.6783,297.20,3.49,43.15,1.687,,3,3,20,18,6.561,7.497,0.297,1.154,1.231,-0.117,,*2A
1684310326877926880,7303,1684310326877474308,gps,$KSXT,20230517080643.60,114.20852956,22.68993294,57.6801,296.46,1.68,39.58,1.717,,3,3,20,18,6.573,7.517,0.299,1.094,1.324,0.576,,*0A
1684310326928113920,7304,1684310326927791118,gps,$KSXT,20230517080643.65,114.20852961,22.68993313,57.6811,296.02,-0.71,37.38,1.653,,3,3,20,18,6.577,7.538,0.300,1.004,1.314,0.858,,*2A
1684310326977664160,7305,1684310326977374792,gps,$KSXT,20230517080643.70,114.20852969,22.68993330,57.6819,295.73,0.27,35.38,1.601,,3,3,20,18,6.586,7.557,0.301,0.927,1.305,0.829,,*08
1684310327028366016,7306,1684310327027957916,gps,$KSXT,20230517080643.75,114.20852951,22.68993359,57.6700,295.92,2.75,17.23,1.561,,3,3,20,20,6.567,7.589,0.289,0.462,1.491,0.531,,*0F
1684310327078386912,7307,1684310327077648162,gps,$KSXT,20230517080643.80,114.20852963,22.68993376,57.6732,296.29,4.74,4.00,1.625,,3,3,20,20,6.579,7.608,0.292,0.113,1.621,0.117,,*39
1684310327128474912,7308,1684310327128021478,gps,$KSXT,20230517080643.85,114.20852962,22.68993394,57.6599,294.87,2.43,354.53,1.715,,3,3,20,20,6.579,7.628,0.279,-0.163,1.707,-0.348,,*39
1684310327178449568,7309,1684310327178040742,gps,$KSXT,20230517080643.90,114.20852963,22.68993411,57.6514,294.65,4.92,342.48,1.742,,3,3,20,20,6.579,7.647,0.270,-0.524,1.661,-0.783,,*3F
1684310327224796992,7310,1684310327224522829,gps,$KSXT,20230517080643.95,114.20852964,22.68993423,57.6487,293.69,4.33,344.63,1.512,,3,3,20,20,6.581,7.660,0.267,-0.401,1.458,-0.885,,*3C
1684310327281018464,7311,1684310327280715942,gps,$KSXT,20230517080644.00,114.20852961,22.68993432,57.6470,293.81,3.19,331.31,1.294,,3,3,20,20,6.577,7.670,0.266,-0.621,1.135,-0.946,,*36
1684310327329609376,7312,1684310327329282522,gps,$KSXT,20230517080644.05,114.20852961,22.68993438,57.6459,294.34,3.17,334.79,0.652,,3,3,20,20,6.577,7.677,0.265,-0.278,0.590,-0.460,,*3C
1684310327380007648,7313,1684310327379244327,gps,$KSXT,20230517080644.10,114.20852965,22.68993442,57.6501,294.86,2.90,28.47,0.214,,3,3,20,20,6.581,7.681,0.269,0.102,0.188,0.014,,*07
1684310327430974656,7314,1684310327430531501,gps,$KSXT,20230517080644.15,114.20852968,22.68993442,57.6575,296.35,1.15,125.14,0.303,,3,3,20,20,6.585,7.681,0.276,0.247,-0.174,0.555,,*13
1684310327477104640,7315,1684310327476762294,gps,$KSXT,20230517080644.20,114.20852973,22.68993444,57.6710,297.19,0.71,125.51,0.600,,3,3,23,20,6.589,7.683,0.290,0.488,-0.349,1.125,,*1D
1684310327528502944,7316,1684310327528104543,gps,$KSXT,20230517080644.25,114.20852978,22.68993444,57.6778,298.28,0.76,126.19,0.506,,3,3,23,20,6.595,7.684,0.297,0.408,-0.299,0.972,,*1F
1684310327576059520,7317,1684310327575622081,gps,$KSXT,20230517080644.30,114.20852980,22.68993444,57.6651,299.59,0.39,126.69,0.631,,3,3,23,20,6.597,7.684,0.284,0.506,-0.377,0.697,,*10
1684310327628824000,7318,1684310327628389835,gps,$KSXT,20230517080644.35,114.20852978,22.68993446,57.6655,301.23,-0.85,119.52,0.686,,3,3,23,20,6.595,7.686,0.284,0.597,-0.338,0.504,,*31
1684310327678120480,7319,1684310327677616596,gps,$KSXT,20230517080644.40,114.20852984,22.68993449,57.6686,301.49,-0.42,108.36,0.824,,3,3,23,20,6.601,7.689,0.287,0.782,-0.259,0.691,,*3F
1684310327727900352,7320,1684310327727464675,gps,$KSXT,20230517080644.45,114.20852983,22.68993448,57.6569,303.74,4.06,110.00,0.711,,3,3,23,20,6.600,7.687,0.276,0.668,-0.243,0.174,,*1D
1684310327778820480,7321,1684310327778356313,gps,$KSXT,20230517080644.50,114.20852984,22.68993445,57.6370,302.88,-0.49,110.30,0.631,,3,3,22,19,6.602,7.685,0.256,0.592,-0.219,-0.175,,*11
1684310327828520576,7322,1684310327828019857,gps,$KSXT,20230517080644.55,114.20852993,22.68993442,57.6386,303.24,-0.04,107.27,0.390,,3,3,22,19,6.611,7.681,0.257,0.373,-0.116,-0.302,,*1C
1684310327876137184,7323,1684310327875301361,gps,$KSXT,20230517080644.60,114.20852997,22.68993435,57.6468,303.78,-0.19,120.07,0.456,,3,3,22,19,6.614,7.674,0.265,0.395,-0.229,-0.061,,*19
1684310327928710528,7324,1684310327928390026,gps,$KSXT,20230517080644.65,114.20853007,22.68993431,57.6663,304.31,0.38,135.48,0.466,,3,3,22,19,6.625,7.669,0.285,0.327,-0.333,0.088,,*11
1684310327980270464,7325,1684310327978170394,gps,$KSXT,20230517080644.70,114.20853004,22.68993426,57.6812,305.27,-1.34,145.46,0.617,,3,3,22,20,6.621,7.664,0.300,0.350,-0.509,0.303,,*33
1684310328025566272,7326,1684310328025188684,gps,$KSXT,20230517080644.75,114.20853010,22.68993416,57.6846,306.17,-2.28,146.90,0.726,,3,3,22,20,6.628,7.653,0.303,0.397,-0.608,0.509,,*3F
1684310328078109696,7327,1684310328077720403,gps,$KSXT,20230517080644.80,114.20853015,22.68993409,57.6942,307.21,0.94,154.78,0.779,,3,3,22,20,6.633,7.644,0.313,0.332,-0.705,0.741,,*18
1684310328128051776,7328,1684310328127669811,gps,$KSXT,20230517080644.85,114.20853015,22.68993400,57.6790,307.67,1.40,154.71,0.867,,3,3,22,20,6.633,7.634,0.298,0.371,-0.784,0.419,,*13
