%time,field.header.seq,field.header.stamp,x,y,z
1684378343087859448,118,1684378343087486267,0.03904287493787706,0.16218217834830284,57.1584
1684378343137671864,119,1684378343137398958,0.03904287493787706,0.16218217834830284,57.1584
1684378343187772696,120,1684378343187346220,0.03904287493787706,0.16218217834830284,57.1584
1684378343238084376,121,1684378343237485647,0.03904287493787706,0.16218217834830284,57.1584
1684378343288107736,122,1684378343287457704,0.03904287493787706,0.16218217834830284,57.1584
1684378343337793848,123,1684378343337493181,0.03904287493787706,0.16218217834830284,57.1584
1684378343404911608,124,1684378343404545307,0.04723901575198397,0.21522524766623974,57.0386
1684378343439455288,125,1684378343438951969,0.04723901575198397,0.21522524766623974,57.0386
1684378343489184920,126,1684378343488865137,0.04723901575198397,0.21522524766623974,57.0386
1684378343539342904,127,1684378343538977861,0.04723901575198397,0.21522524766623974,57.0386
1684378343587539768,128,1684378343587222576,0.04723901575198397,0.21522524766623974,57.0386
1684378343637736568,129,1684378343637350082,0.04723901575198397,0.21522524766623974,57.0386
1684378343684844824,130,1684378343684562444,0.04723901575198397,0.21522524766623974,57.0386
1684378343737797624,131,1684378343737424612,0.04723901575198397,0.21522524766623974,57.0386
1684378343784968408,132,1684378343784596681,0.04723901575198397,0.21522524766623974,57.0386
1684378343837643320,133,1684378343837285041,0.04723901575198397,0.21522524766623974,57.0386
1684378343885139832,134,1684378343884761333,0.04723901575198397,0.21522524766623974,57.0386
1684378343935064600,135,1684378343934663057,0.04723901575198397,0.21522524766623974,57.0386
1684378343987375704,136,1684378343987084627,0.04723901575198397,0.21522524766623974,57.0386
1684378344034613048,137,1684378344034288167,0.04723901575198397,0.21522524766623974,57.0386
1684378344088074200,138,1684378344087697267,0.04723901575198397,0.21522524766623974,57.0386
1684378344137830616,139,1684378344137468576,0.04723901575198397,0.21522524766623974,57.0386
1684378344187507928,140,1684378344187199831,0.04723901575198397,0.21522524766623974,57.0386
1684378344237561016,141,1684378344237160444,0.04723901575198397,0.21522524766623974,57.0386
1684378344287465368,142,1684378344287075519,0.04723901575198397,0.21522524766623974,57.0386
1684378344337713304,143,1684378344337356805,0.04723901575198397,0.21522524766623974,57.0386
1684378344405153528,144,1684378344404330015,0.043779837200418115,0.3593661147169769,57.0033
1684378344436639352,145,1684378344436224460,0.043779837200418115,0.3593661147169769,57.0033
1684378344489030040,146,1684378344488722324,0.043779837200418115,0.3593661147169769,57.0033
1684378344539309464,147,1684378344538838863,0.043779837200418115,0.3593661147169769,57.0033
1684378344587742328,148,1684378344587427139,0.043779837200418115,0.3593661147169769,57.0033
1684378344634960792,149,1684378344634512901,0.043779837200418115,0.3593661147169769,57.0033
1684378344687942232,150,1684378344687591075,0.043779837200418115,0.3593661147169769,57.0033
1684378344735315896,151,1684378344735017776,0.043779837200418115,0.3593661147169769,57.0033
1684378344785730872,152,1684378344785210371,0.043779837200418115,0.3593661147169769,57.0033
1684378344837821112,153,1684378344837503433,0.043779837200418115,0.3593661147169769,57.0033
1684378344887729144,154,1684378344887439012,0.043779837200418115,0.3593661147169769,57.0033
1684378344938426136,155,1684378344938044309,0.043779837200418115,0.3593661147169769,57.0033
1684378344984995608,156,1684378344984698057,0.043779837200418115,0.3593661147169769,57.0033
1684378345037909816,157,1684378345037386655,0.043779837200418115,0.3593661147169769,57.0033
1684378345084994392,158,1684378345084608793,0.043779837200418115,0.3593661147169769,57.0033
1684378345137551576,159,1684378345137276649,0.043779837200418115,0.3593661147169769,57.0033
1684378345184822488,160,1684378345184475421,0.043779837200418115,0.3593661147169769,57.0033
1684378345238477592,161,1684378345238081693,0.043779837200418115,0.3593661147169769,57.0033
1684378345289026456,162,1684378345288578510,0.043779837200418115,0.3593661147169769,57.0033
1684378345337958232,163,1684378345337582826,0.043779837200418115,0.3593661147169769,57.0033
1684378345404837592,164,1684378345404408931,0.07560602982994169,0.35655098175629973,56.9526
1684378345439380824,165,1684378345438958168,0.07560602982994169,0.35655098175629973,56.9526
1684378345489735544,166,1684378345489288091,0.07560602982994169,0.35655098175629973,56.9526
1684378345539537752,167,1684378345539044141,0.07560602982994169,0.35655098175629973,56.9526
1684378345588287576,168,1684378345588004350,0.07560602982994169,0.35655098175629973,56.9526
1684378345638133432,169,1684378345637843132,0.07560602982994169,0.35655098175629973,56.9526
1684378345689128344,170,1684378345687933206,0.07560602982994169,0.35655098175629973,56.9526
1684378345735164248,171,1684378345734871149,0.07560602982994169,0.35655098175629973,56.9526
1684378345787928504,172,1684378345787574768,0.07560602982994169,0.35655098175629973,56.9526
1684378345838219544,173,1684378345837795734,0.07560602982994169,0.35655098175629973,56.9526
1684378345885252504,174,1684378345884922027,0.07560602982994169,0.35655098175629973,56.9526
1684378345935337816,175,1684378345935016870,0.07560602982994169,0.35655098175629973,56.9526
1684378345988097848,176,1684378345987746715,0.07560602982994169,0.35655098175629973,56.9526
1684378346038114520,177,1684378346037779569,0.07560602982994169,0.35655098175629973,56.9526
1684378346087996856,178,1684378346087603092,0.07560602982994169,0.35655098175629973,56.9526
1684378346138775576,179,1684378346137679576,0.07560602982994169,0.35655098175629973,56.9526
1684378346188075096,180,1684378346187577247,0.07560602982994169,0.35655098175629973,56.9526
1684378346235125720,181,1684378346234738826,0.07560602982994169,0.35655098175629973,56.9526
1684378346285063896,182,1684378346284701347,0.07560602982994169,0.35655098175629973,56.9526
1684378346337900952,183,1684378346337488889,0.07560602982994169,0.35655098175629973,56.9526
1684378346405109624,184,1684378346404844999,0.09169973281677812,0.3374076117761433,56.8701
1684378346436493528,185,1684378346436143875,0.09169973281677812,0.3374076117761433,56.8701
1684378346486698840,186,1684378346486107826,0.09169973281677812,0.3374076117761433,56.8701
1684378346543471288,187,1684378346542942762,0.09169973281677812,0.3374076117761433,56.8701
1684378346586853912,188,1684378346586480855,0.09169973281677812,0.3374076117761433,56.8701
1684378346638479800,189,1684378346637884855,0.09169973281677812,0.3374076117761433,56.8701
1684378346689301528,190,1684378346688795566,0.09169973281677812,0.3374076117761433,56.8701
1684378346737840984,191,1684378346737434148,0.09169973281677812,0.3374076117761433,56.8701
1684378346787645272,192,1684378346787360429,0.09169973281677812,0.3374076117761433,56.8701
1684378346837806648,193,1684378346837471246,0.09169973281677812,0.3374076117761433,56.8701
1684378346885065048,194,1684378346884767770,0.09169973281677812,0.3374076117761433,56.8701
1684378346937938136,195,1684378346937556982,0.09169973281677812,0.3374076117761433,56.8701
1684378346988039768,196,1684378346987688302,0.09169973281677812,0.3374076117761433,56.8701
1684378347037989208,197,1684378347037607908,0.09169973281677812,0.3374076117761433,56.8701
1684378347085421272,198,1684378347085084438,0.09169973281677812,0.3374076117761433,56.8701
1684378347138089048,199,1684378347137726306,0.09169973281677812,0.3374076117761433,56.8701
1684378347187699384,200,1684378347187403678,0.09169973281677812,0.3374076117761433,56.8701
1684378347235316344,201,1684378347234961509,0.09169973281677812,0.3374076117761433,56.8701
1684378347287865784,202,1684378347287480592,0.09169973281677812,0.3374076117761433,56.8701
1684378347337985848,203,1684378347337547063,0.09169973281677812,0.3374076117761433,56.8701
1684378347404343960,204,1684378347404076814,0.1358688627369702,0.2800548393279314,56.8481
1684378347439397560,205,1684378347439123630,0.1358688627369702,0.2800548393279314,56.8481
1684378347489211032,206,1684378347488900423,0.1358688627369702,0.2800548393279314,56.8481
1684378347539618488,207,1684378347539317846,0.1358688627369702,0.2800548393279314,56.8481
1684378347586233528,208,1684378347585871458,0.1358688627369702,0.2800548393279314,56.8481
1684378347638215864,209,1684378347637888669,0.1358688627369702,0.2800548393279314,56.8481
1684378347688021272,210,1684378347687693595,0.1358688627369702,0.2800548393279314,56.8481
1684378347735500632,211,1684378347735032081,0.1358688627369702,0.2800548393279314,56.8481
1684378347788139032,212,1684378347787834644,0.1358688627369702,0.2800548393279314,56.8481
1684378347838030904,213,1684378347837673902,0.1358688627369702,0.2800548393279314,56.8481
1684378347888018040,214,1684378347887542963,0.1358688627369702,0.2800548393279314,56.8481
1684378347937806040,215,1684378347937463521,0.1358688627369702,0.2800548393279314,56.8481
1684378347985264280,216,1684378347984949350,0.1358688627369702,0.2800548393279314,56.8481
1684378348037902616,217,1684378348037544965,0.1358688627369702,0.2800548393279314,56.8481
1684378348085308216,218,1684378348085017681,0.1358688627369702,0.2800548393279314,56.8481
1684378348135093112,219,1684378348134685277,0.1358688627369702,0.2800548393279314,56.8481
1684378348187788408,220,1684378348187365770,0.1358688627369702,0.2800548393279314,56.8481
1684378348238126200,221,1684378348237707853,0.1358688627369702,0.2800548393279314,56.8481
1684378348285045720,222,1684378348284734010,0.1358688627369702,0.2800548393279314,56.8481
1684378348338121944,223,1684378348337759017,0.1358688627369702,0.2800548393279314,56.8481
1684378348405059416,224,1684378348404617547,0.16248570661991835,0.16429358767345548,56.7736
1684378348437104952,225,1684378348436758995,0.16248570661991835,0.16429358767345548,56.7736
1684378348489415128,226,1684378348489052534,0.16248570661991835,0.16429358767345548,56.7736
1684378348538326840,227,1684378348536438941,0.16248570661991835,0.16429358767345548,56.7736
1684378348588134168,228,1684378348587739944,0.16248570661991835,0.16429358767345548,56.7736
1684378348635144280,229,1684378348634828090,0.16248570661991835,0.16429358767345548,56.7736
1684378348688099256,230,1684378348687749385,0.16248570661991835,0.16429358767345548,56.7736
1684378348735029624,231,1684378348734674453,0.16248570661991835,0.16429358767345548,56.7736
1684378348788316888,232,1684378348787847995,0.16248570661991835,0.16429358767345548,56.7736
1684378348838228280,233,1684378348837793588,0.16248570661991835,0.16429358767345548,56.7736
1684378348885597048,234,1684378348885143995,0.16248570661991835,0.16429358767345548,56.7736
1684378348938173240,235,1684378348937855958,0.16248570661991835,0.16429358767345548,56.7736
1684378348988590552,236,1684378348987609148,0.16248570661991835,0.16429358767345548,56.7736
1684378349037860920,237,1684378349037529945,0.16248570661991835,0.16429358767345548,56.7736
1684378349087987832,238,1684378349087682962,0.16248570661991835,0.16429358767345548,56.7736
1684378349137906296,239,1684378349137585163,0.16248570661991835,0.16429358767345548,56.7736
1684378349187829912,240,1684378349187521934,0.16248570661991835,0.16429358767345548,56.7736
1684378349235135480,241,1684378349234797239,0.16248570661991835,0.16429358767345548,56.7736
1684378349285002360,242,1684378349284683227,0.16248570661991835,0.16429358767345548,56.7736
1684378349335742488,243,1684378349335240602,0.16248570661991835,0.16429358767345548,56.7736
1684378349405195000,244,1684378349404710769,0.18011447950266302,0.11741446051746607,56.7472
1684378349440225016,245,1684378349439775705,0.18011447950266302,0.11741446051746607,56.7472
1684378349489598712,246,1684378349489156961,0.18011447950266302,0.11741446051746607,56.7472
1684378349539524056,247,1684378349539196729,0.18011447950266302,0.11741446051746607,56.7472
1684378349588651864,248,1684378349588253974,0.18011447950266302,0.11741446051746607,56.7472
1684378349639002008,249,1684378349638603687,0.18011447950266302,0.11741446051746607,56.7472
1684378349686723608,250,1684378349686267137,0.18011447950266302,0.11741446051746607,56.7472
1684378349738798776,251,1684378349738348484,0.18011447950266302,0.11741446051746607,56.7472
1684378349787885496,252,1684378349787505865,0.18011447950266302,0.11741446051746607,56.7472
1684378349839002872,253,1684378349838504791,0.18011447950266302,0.11741446051746607,56.7472
1684378349887964216,254,1684378349887561321,0.18011447950266302,0.11741446051746607,56.7472
1684378349938854232,255,1684378349938500881,0.18011447950266302,0.11741446051746607,56.7472
1684378349988924312,256,1684378349988437175,0.18011447950266302,0.11741446051746607,56.7472
1684378350036651288,257,1684378350036145925,0.18011447950266302,0.11741446051746607,56.7472
1684378350085022424,258,1684378350084727525,0.18011447950266302,0.11741446051746607,56.7472
1684378350139214648,259,1684378350138821125,0.18011447950266302,0.11741446051746607,56.7472
1684378350189607096,260,1684378350189168214,0.18011447950266302,0.11741446051746607,56.7472
1684378350236360472,261,1684378350235877275,0.18011447950266302,0.11741446051746607,56.7472
1684378350289493048,262,1684378350289043188,0.18011447950266302,0.11741446051746607,56.7472
1684378350335133528,263,1684378350334700107,0.18011447950266302,0.11741446051746607,56.7472
1684378350404228664,264,1684378350403933763,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350439021144,265,1684378350438716411,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350486399128,266,1684378350486055850,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350539635864,267,1684378350539201736,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350587659768,268,1684378350587307691,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350637624344,269,1684378350637233972,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350685077816,270,1684378350684790372,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350738192408,271,1684378350737494707,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350787561848,272,1684378350787246942,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350837913560,273,1684378350837389707,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350887644760,274,1684378350887337446,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350935085688,275,1684378350934736728,0.21281595033360645,-0.0028943303041160107,56.6766
1684378350987870488,276,1684378350987426519,0.21281595033360645,-0.0028943303041160107,56.6766
1684378351037879320,277,1684378351037358760,0.21281595033360645,-0.0028943303041160107,56.6766
1684378351087959416,278,1684378351087466478,0.21281595033360645,-0.0028943303041160107,56.6766
1684378351134845912,279,1684378351134523868,0.21281595033360645,-0.0028943303041160107,56.6766
1684378351184701720,280,1684378351184373617,0.21281595033360645,-0.0028943303041160107,56.6766
1684378351235059224,281,1684378351234664201,0.21281595033360645,-0.0028943303041160107,56.6766
1684378351287600824,282,1684378351287261724,0.21281595033360645,-0.0028943303041160107,56.6766
1684378351337749336,283,1684378351337366342,0.21281595033360645,-0.0028943303041160107,56.6766
1684378351404249400,284,1684378351403886079,0.2749750719522126,-0.14259783830493689,56.7367
1684378351438822200,285,1684378351438449621,0.2749750719522126,-0.14259783830493689,56.7367
1684378351485985112,286,1684378351485675334,0.2749750719522126,-0.14259783830493689,56.7367
1684378351538558040,287,1684378351538180351,0.2749750719522126,-0.14259783830493689,56.7367
1684378351587625880,288,1684378351587160348,0.2749750719522126,-0.14259783830493689,56.7367
1684378351637845016,289,1684378351637404680,0.2749750719522126,-0.14259783830493689,56.7367
1684378351687607992,290,1684378351687128543,0.2749750719522126,-0.14259783830493689,56.7367
1684378351739649112,291,1684378351737740516,0.2749750719522126,-0.14259783830493689,56.7367
1684378351787374072,292,1684378351787043809,0.2749750719522126,-0.14259783830493689,56.7367
1684378351837607256,293,1684378351837311744,0.2749750719522126,-0.14259783830493689,56.7367
1684378351887769272,294,1684378351887304544,0.2749750719522126,-0.14259783830493689,56.7367
1684378351938356280,295,1684378351937915563,0.2749750719522126,-0.14259783830493689,56.7367
1684378351987358008,296,1684378351986999273,0.2749750719522126,-0.14259783830493689,56.7367
1684378352037366392,297,1684378352036970853,0.2749750719522126,-0.14259783830493689,56.7367
1684378352084521752,298,1684378352084144115,0.2749750719522126,-0.14259783830493689,56.7367
1684378352137420120,299,1684378352137001991,0.2749750719522126,-0.14259783830493689,56.7367
1684378352187620120,300,1684378352186998128,0.2749750719522126,-0.14259783830493689,56.7367
1684378352234769784,301,1684378352234184265,0.2749750719522126,-0.14259783830493689,56.7367
1684378352287321144,302,1684378352287015438,0.2749750719522126,-0.14259783830493689,56.7367
1684378352334677592,303,1684378352334313869,0.2749750719522126,-0.14259783830493689,56.7367
1684378352404339000,304,1684378352403999328,0.31904700835002586,-0.2597956554964185,56.7476
1684378352439054680,305,1684378352438743591,0.31904700835002586,-0.2597956554964185,56.7476
1684378352489064344,306,1684378352488683462,0.31904700835002586,-0.2597956554964185,56.7476
1684378352538824856,307,1684378352538471698,0.31904700835002586,-0.2597956554964185,56.7476
1684378352587699160,308,1684378352587240219,0.31904700835002586,-0.2597956554964185,56.7476
1684378352637654296,309,1684378352637220621,0.31904700835002586,-0.2597956554964185,56.7476
1684378352687478264,310,1684378352687056541,0.31904700835002586,-0.2597956554964185,56.7476
1684378352737579704,311,1684378352737183809,0.31904700835002586,-0.2597956554964185,56.7476
1684378352786895800,312,1684378352786559820,0.31904700835002586,-0.2597956554964185,56.7476
1684378352838634648,313,1684378352837320804,0.31904700835002586,-0.2597956554964185,56.7476
1684378352887688312,314,1684378352887331485,0.31904700835002586,-0.2597956554964185,56.7476
1684378352937619288,315,1684378352937257766,0.31904700835002586,-0.2597956554964185,56.7476
1684378352988437560,316,1684378352987939834,0.31904700835002586,-0.2597956554964185,56.7476
1684378353037144984,317,1684378353035504579,0.31904700835002586,-0.2597956554964185,56.7476
1684378353087486264,318,1684378353087130308,0.31904700835002586,-0.2597956554964185,56.7476
1684378353137442168,319,1684378353137017011,0.31904700835002586,-0.2597956554964185,56.7476
1684378353184134648,320,1684378353183740854,0.31904700835002586,-0.2597956554964185,56.7476
1684378353236984664,321,1684378353236661195,0.31904700835002586,-0.2597956554964185,56.7476
1684378353287402776,322,1684378353286983966,0.31904700835002586,-0.2597956554964185,56.7476
1684378353337420440,323,1684378353337095260,0.31904700835002586,-0.2597956554964185,56.7476
1684378353404624760,324,1684378353404255390,0.329445127164945,-0.36306083807721734,56.7057
1684378353439011544,325,1684378353438597679,0.329445127164945,-0.36306083807721734,56.7057
1684378353486439352,326,1684378353486096382,0.329445127164945,-0.36306083807721734,56.7057
1684378353539586392,327,1684378353539235830,0.329445127164945,-0.36306083807721734,56.7057
1684378353588307128,328,1684378353587930917,0.329445127164945,-0.36306083807721734,56.7057
1684378353638015032,329,1684378353637434959,0.329445127164945,-0.36306083807721734,56.7057
1684378353687862168,330,1684378353687492370,0.329445127164945,-0.36306083807721734,56.7057
1684378353738215384,331,1684378353737715721,0.329445127164945,-0.36306083807721734,56.7057
1684378353784765176,332,1684378353784470796,0.329445127164945,-0.36306083807721734,56.7057
1684378353837750072,333,1684378353837356090,0.329445127164945,-0.36306083807721734,56.7057
1684378353887701784,334,1684378353887364149,0.329445127164945,-0.36306083807721734,56.7057
1684378353938173720,335,1684378353937797546,0.329445127164945,-0.36306083807721734,56.7057
1684378353987660248,336,1684378353987241983,0.329445127164945,-0.36306083807721734,56.7057
1684378354037581592,337,1684378354037124395,0.329445127164945,-0.36306083807721734,56.7057
1684378354085237464,338,1684378354084519386,0.329445127164945,-0.36306083807721734,56.7057
1684378354134952984,339,1684378354134639501,0.329445127164945,-0.36306083807721734,56.7057
1684378354187675224,340,1684378354187291622,0.329445127164945,-0.36306083807721734,56.7057
1684378354234894328,341,1684378354234489679,0.329445127164945,-0.36306083807721734,56.7057
1684378354287526136,342,1684378354287248849,0.329445127164945,-0.36306083807721734,56.7057
1684378354337776056,343,1684378354337399482,0.329445127164945,-0.36306083807721734,56.7057
1684378354404510680,344,1684378354404179096,0.36198676482308656,-0.3825135566294193,56.7248
1684378354439085080,345,1684378354438731193,0.36198676482308656,-0.3825135566294193,56.7248
1684378354485809560,346,1684378354485500335,0.36198676482308656,-0.3825135566294193,56.7248
1684378354538578424,347,1684378354538280725,0.36198676482308656,-0.3825135566294193,56.7248
1684378354587587512,348,1684378354587290048,0.36198676482308656,-0.3825135566294193,56.7248
1684378354638156728,349,1684378354637768983,0.36198676482308656,-0.3825135566294193,56.7248
1684378354685749208,350,1684378354685232400,0.36198676482308656,-0.3825135566294193,56.7248
1684378354735101656,351,1684378354734671115,0.36198676482308656,-0.3825135566294193,56.7248
1684378354787824216,352,1684378354787475824,0.36198676482308656,-0.3825135566294193,56.7248
1684378354834941656,353,1684378354834582567,0.36198676482308656,-0.3825135566294193,56.7248
1684378354887768120,354,1684378354887399435,0.36198676482308656,-0.3825135566294193,56.7248
1684378354937681944,355,1684378354937286376,0.36198676482308656,-0.3825135566294193,56.7248
1684378354984723928,356,1684378354984260559,0.36198676482308656,-0.3825135566294193,56.7248
1684378355037329688,357,1684378355036944389,0.36198676482308656,-0.3825135566294193,56.7248
1684378355087637048,358,1684378355087100982,0.36198676482308656,-0.3825135566294193,56.7248
1684378355137575064,359,1684378355137110471,0.36198676482308656,-0.3825135566294193,56.7248
1684378355187278008,360,1684378355186848402,0.36198676482308656,-0.3825135566294193,56.7248
1684378355237190712,361,1684378355236901044,0.36198676482308656,-0.3825135566294193,56.7248
1684378355284612600,362,1684378355284205675,0.36198676482308656,-0.3825135566294193,56.7248
1684378355337311992,363,1684378355336975574,0.36198676482308656,-0.3825135566294193,56.7248
1684378355404243480,364,1684378355403828620,0.3834704899927601,-0.3884589960798621,56.7469
1684378355438998776,365,1684378355438625574,0.3834704899927601,-0.3884589960798621,56.7469
1684378355489081528,366,1684378355488753318,0.3834704899927601,-0.3884589960798621,56.7469
1684378355536904248,367,1684378355536480426,0.3834704899927601,-0.3884589960798621,56.7469
1684378355584269944,368,1684378355583874464,0.3834704899927601,-0.3884589960798621,56.7469
1684378355638192728,369,1684378355637700557,0.3834704899927601,-0.3884589960798621,56.7469
1684378355687666648,370,1684378355687267780,0.3834704899927601,-0.3884589960798621,56.7469
1684378355735439608,371,1684378355735079526,0.3834704899927601,-0.3884589960798621,56.7469
1684378355787922456,372,1684378355787273406,0.3834704899927601,-0.3884589960798621,56.7469
1684378355834739544,373,1684378355834400653,0.3834704899927601,-0.3884589960798621,56.7469
1684378355887569464,374,1684378355887243509,0.3834704899927601,-0.3884589960798621,56.7469
1684378355937768248,375,1684378355937199115,0.3834704899927601,-0.3884589960798621,56.7469
1684378355985226360,376,1684378355984451770,0.3834704899927601,-0.3884589960798621,56.7469
1684378356037509944,377,1684378356037065029,0.3834704899927601,-0.3884589960798621,56.7469
1684378356084749976,378,1684378356084458589,0.3834704899927601,-0.3884589960798621,56.7469
1684378356137431032,379,1684378356137078762,0.3834704899927601,-0.3884589960798621,56.7469
1684378356185453272,380,1684378356185092449,0.3834704899927601,-0.3884589960798621,56.7469
1684378356237327960,381,1684378356236956357,0.3834704899927601,-0.3884589960798621,56.7469
1684378356286958264,382,1684378356286554574,0.3834704899927601,-0.3884589960798621,56.7469
1684378356337395736,383,1684378356337012529,0.3834704899927601,-0.3884589960798621,56.7469
1684378356400464824,384,1684378356399998426,0.38731858448591083,-0.4572444469667971,56.7629
1684378356435986680,385,1684378356435581922,0.38731858448591083,-0.4572444469667971,56.7629
1684378356488885304,386,1684378356488564014,0.38731858448591083,-0.4572444469667971,56.7629
1684378356536017528,387,1684378356535618543,0.38731858448591083,-0.4572444469667971,56.7629
1684378356587696536,388,1684378356587211608,0.38731858448591083,-0.4572444469667971,56.7629
1684378356634729752,389,1684378356634219408,0.38731858448591083,-0.4572444469667971,56.7629
1684378356687771864,390,1684378356687458276,0.38731858448591083,-0.4572444469667971,56.7629
1684378356737316952,391,1684378356736910820,0.38731858448591083,-0.4572444469667971,56.7629
1684378356784748248,392,1684378356784332990,0.38731858448591083,-0.4572444469667971,56.7629
1684378356838090712,393,1684378356837733030,0.38731858448591083,-0.4572444469667971,56.7629
1684378356888044728,394,1684378356887664318,0.38731858448591083,-0.4572444469667971,56.7629
1684378356937580792,395,1684378356937216997,0.38731858448591083,-0.4572444469667971,56.7629
1684378356987387320,396,1684378356986967086,0.38731858448591083,-0.4572444469667971,56.7629
1684378357034054168,397,1684378357033706188,0.38731858448591083,-0.4572444469667971,56.7629
1684378357087509976,398,1684378357087120056,0.38731858448591083,-0.4572444469667971,56.7629
1684378357134556952,399,1684378357134178638,0.38731858448591083,-0.4572444469667971,56.7629
1684378357187483736,400,1684378357187016010,0.38731858448591083,-0.4572444469667971,56.7629
1684378357234391960,401,1684378357234076499,0.38731858448591083,-0.4572444469667971,56.7629
1684378357284816184,402,1684378357284196376,0.38731858448591083,-0.4572444469667971,56.7629
1684378357337520184,403,1684378357337093591,0.38731858448591083,-0.4572444469667971,56.7629
1684378357402287416,404,1684378357401178359,0.3818868885282427,-0.47265814524143934,56.734
1684378357437409624,405,1684378357436611652,0.3818868885282427,-0.47265814524143934,56.734
1684378357489057304,406,1684378357488707304,0.3818868885282427,-0.47265814524143934,56.734
1684378357538682360,407,1684378357537971973,0.3818868885282427,-0.47265814524143934,56.734
1684378357587203032,408,1684378357586815118,0.3818868885282427,-0.47265814524143934,56.734
1684378357636961400,409,1684378357636569023,0.3818868885282427,-0.47265814524143934,56.734
1684378357684480568,410,1684378357684073448,0.3818868885282427,-0.47265814524143934,56.734
1684378357734103096,411,1684378357733795642,0.3818868885282427,-0.47265814524143934,56.734
1684378357786977752,412,1684378357786665678,0.3818868885282427,-0.47265814524143934,56.734
1684378357834824248,413,1684378357834344148,0.3818868885282427,-0.47265814524143934,56.734
1684378357885044312,414,1684378357884370088,0.3818868885282427,-0.47265814524143934,56.734
1684378357934533560,415,1684378357934247255,0.3818868885282427,-0.47265814524143934,56.734
1684378357986926072,416,1684378357986509323,0.3818868885282427,-0.47265814524143934,56.734
1684378358037521048,417,1684378358037068605,0.3818868885282427,-0.47265814524143934,56.734
1684378358084745944,418,1684378358084355354,0.3818868885282427,-0.47265814524143934,56.734
